Customer_ID,Customer_Name,Gender,City,Segment
CUST2204,Customer_1204,Male,Mumbai,Corporate
CUST2205,Customer_1205,Female,Bangalore,Consumer
CUST2206,Customer_1206,Male,Mumbai,Corporate
CUST2207,Customer_1207,Female,Bangalore,Corporate
CUST2208,Customer_1208,Male,Chennai,Home Office
CUST2209,Customer_1209,Male,Hyderabad,Consumer
CUST2210,Customer_1210,Male,Chennai,Home Office
CUST2211,Customer_1211,Female,Delhi,Home Office
CUST2212,Customer_1212,Female,Bangalore,Corporate
CUST2213,Customer_1213,Female,Delhi,Consumer
CUST2214,Customer_1214,Female,Delhi,Corporate
CUST2215,Customer_1215,Male,Mumbai,Corporate
CUST2216,Customer_1216,Female,Bangalore,Corporate
CUST2217,Customer_1217,Female,Delhi,Consumer
CUST2218,Customer_1218,Male,Hyderabad,Consumer
CUST2219,Customer_1219,Male,Delhi,Corporate
CUST2220,Customer_1220,Male,Hyderabad,Consumer
CUST2221,Customer_1221,Female,Mumbai,Corporate
CUST2222,Customer_1222,Male,Delhi,Consumer
CUST2223,Customer_1223,Male,Chennai,Consumer
CUST2224,Customer_1224,Male,Mumbai,Home Office
CUST2225,Customer_1225,Female,Hyderabad,Corporate
CUST2226,Customer_1226,Male,Mumbai,Home Office
CUST2227,Customer_1227,Female,Delhi,Home Office
CUST2228,Customer_1228,Female,Bangalore,Corporate
CUST2229,Customer_1229,Male,Bangalore,Corporate
CUST2230,Customer_1230,Male,Hyderabad,Consumer
CUST2231,Customer_1231,Female,Hyderabad,Corporate
CUST2232,Customer_1232,Male,Bangalore,Home Office
CUST2233,Customer_1233,Male,Hyderabad,Home Office
CUST2234,Customer_1234,Female,Mumbai,Corporate
CUST2235,Customer_1235,Female,Chennai,Home Office
CUST2236,Customer_1236,Male,Chennai,Consumer
CUST2237,Customer_1237,Female,Mumbai,Home Office
CUST2238,Customer_1238,Male,Chennai,Consumer
CUST2239,Customer_1239,Male,Delhi,Home Office
CUST2240,Customer_1240,Male,Mumbai,Consumer
CUST2241,Customer_1241,Female,Hyderabad,Consumer
CUST2242,Customer_1242,Male,Mumbai,Corporate
CUST2243,Customer_1243,Male,Bangalore,Consumer
CUST2244,Customer_1244,Male,Hyderabad,Corporate
CUST2245,Customer_1245,Female,Bangalore,Home Office
CUST2246,Customer_1246,Female,Hyderabad,Home Office
CUST2247,Customer_1247,Female,Chennai,Home Office
CUST2248,Customer_1248,Female,Mumbai,Consumer
CUST2249,Customer_1249,Female,Delhi,Home Office
CUST2250,Customer_1250,Male,Hyderabad,Home Office
CUST2251,Customer_1251,Female,Hyderabad,Corporate
CUST2252,Customer_1252,Female,Bangalore,Corporate
CUST2253,Customer_1253,Female,Chennai,Home Office
CUST2254,Customer_1254,Male,Bangalore,Home Office
CUST2255,Customer_1255,Female,Bangalore,Consumer
CUST2256,Customer_1256,Female,Chennai,Consumer
CUST2257,Customer_1257,Male,Delhi,Home Office
CUST2258,Customer_1258,Female,Bangalore,Corporate
CUST2259,Customer_1259,Male,Bangalore,Home Office
CUST2260,Customer_1260,Male,Hyderabad,Consumer
CUST2261,Customer_1261,Male,Chennai,Corporate
CUST2262,Customer_1262,Male,Mumbai,Corporate
CUST2263,Customer_1263,Male,Delhi,Consumer
CUST2264,Customer_1264,Female,Delhi,Home Office
CUST2265,Customer_1265,Male,Chennai,Home Office
CUST2266,Customer_1266,Male,Hyderabad,Home Office
CUST2267,Customer_1267,Female,Hyderabad,Consumer
CUST2268,Customer_1268,Male,Chennai,Corporate
CUST2269,Customer_1269,Female,Hyderabad,Consumer
CUST2270,Customer_1270,Female,Delhi,Home Office
CUST2271,Customer_1271,Female,Delhi,Consumer
CUST2272,Customer_1272,Male,Mumbai,Corporate
CUST2273,Customer_1273,Male,Chennai,Consumer
CUST2274,Customer_1274,Male,Bangalore,Home Office
CUST2275,Customer_1275,Female,Bangalore,Corporate
CUST2276,Customer_1276,Male,Mumbai,Consumer
CUST2277,Customer_1277,Male,Mumbai,Consumer
CUST2278,Customer_1278,Male,Hyderabad,Corporate
CUST2279,Customer_1279,Female,Mumbai,Corporate
CUST2280,Customer_1280,Female,Mumbai,Home Office
CUST2281,Customer_1281,Male,Bangalore,Corporate
CUST2282,Customer_1282,Male,Hyderabad,Home Office
CUST2283,Customer_1283,Male,Mumbai,Consumer
CUST2284,Customer_1284,Male,Mumbai,Home Office
CUST2285,Customer_1285,Female,Hyderabad,Consumer
CUST2286,Customer_1286,Female,Chennai,Corporate
CUST2287,Customer_1287,Female,Hyderabad,Consumer
CUST2288,Customer_1288,Female,Bangalore,Corporate
CUST2289,Customer_1289,Male,Chennai,Consumer
CUST2290,Customer_1290,Male,Delhi,Consumer
CUST2291,Customer_1291,Male,Hyderabad,Consumer
CUST2292,Customer_1292,Female,Bangalore,Consumer
CUST2293,Customer_1293,Male,Chennai,Home Office
CUST2294,Customer_1294,Female,Hyderabad,Consumer
CUST2295,Customer_1295,Female,Mumbai,Home Office
CUST2296,Customer_1296,Male,Hyderabad,Corporate
CUST2297,Customer_1297,Male,Delhi,Corporate
CUST2298,Customer_1298,Male,Hyderabad,Home Office
CUST2299,Customer_1299,Female,Chennai,Corporate
CUST2300,Customer_1300,Male,Chennai,Corporate
CUST2301,Customer_1301,Female,Hyderabad,Consumer
CUST2302,Customer_1302,Male,Chennai,Consumer
CUST2303,Customer_1303,Female,Mumbai,Consumer
CUST2304,Customer_1304,Female,Hyderabad,Home Office
CUST2305,Customer_1305,Male,Mumbai,Home Office
CUST2306,Customer_1306,Female,Mumbai,Corporate
CUST2307,Customer_1307,Female,Bangalore,Consumer
CUST2308,Customer_1308,Male,Hyderabad,Home Office
CUST2309,Customer_1309,Female,Chennai,Home Office
CUST2310,Customer_1310,Male,Mumbai,Consumer
CUST2311,Customer_1311,Female,Bangalore,Home Office
CUST2312,Customer_1312,Male,Hyderabad,Consumer
CUST2313,Customer_1313,Male,Hyderabad,Corporate
CUST2314,Customer_1314,Female,Delhi,Corporate
CUST2315,Customer_1315,Female,Delhi,Corporate
CUST2316,Customer_1316,Female,Mumbai,Consumer
CUST2317,Customer_1317,Female,Delhi,Home Office
CUST2318,Customer_1318,Female,Mumbai,Corporate
CUST2319,Customer_1319,Male,Chennai,Corporate
CUST2320,Customer_1320,Female,Mumbai,Corporate
CUST2321,Customer_1321,Male,Delhi,Home Office
CUST2322,Customer_1322,Male,Chennai,Home Office
CUST2323,Customer_1323,Female,Delhi,Consumer
CUST2324,Customer_1324,Male,Mumbai,Corporate
CUST2325,Customer_1325,Male,Bangalore,Home Office
CUST2326,Customer_1326,Male,Hyderabad,Consumer
CUST2327,Customer_1327,Male,Delhi,Corporate
CUST2328,Customer_1328,Female,Mumbai,Home Office
CUST2329,Customer_1329,Male,Chennai,Home Office
CUST2330,Customer_1330,Female,Delhi,Consumer
CUST2331,Customer_1331,Female,Delhi,Corporate
CUST2332,Customer_1332,Male,Hyderabad,Corporate
CUST2333,Customer_1333,Female,Mumbai,Home Office
CUST2334,Customer_1334,Female,Bangalore,Corporate
CUST2335,Customer_1335,Female,Chennai,Consumer
CUST2336,Customer_1336,Male,Mumbai,Home Office
CUST2337,Customer_1337,Female,Chennai,Home Office
CUST2338,Customer_1338,Female,Delhi,Consumer
CUST2339,Customer_1339,Female,Hyderabad,Home Office
CUST2340,Customer_1340,Male,Hyderabad,Corporate
CUST2341,Customer_1341,Female,Bangalore,Corporate
CUST2342,Customer_1342,Male,Hyderabad,Home Office
CUST2343,Customer_1343,Male,Delhi,Consumer
CUST2344,Customer_1344,Male,Bangalore,Consumer
CUST2345,Customer_1345,Male,Mumbai,Corporate
CUST2346,Customer_1346,Male,Hyderabad,Consumer
CUST2347,Customer_1347,Male,Bangalore,Home Office
CUST2348,Customer_1348,Female,Delhi,Home Office
CUST2349,Customer_1349,Male,Chennai,Corporate
CUST2350,Customer_1350,Female,Chennai,Corporate
CUST2351,Customer_1351,Female,Delhi,Corporate
CUST2352,Customer_1352,Male,Delhi,Consumer
CUST2353,Customer_1353,Female,Chennai,Home Office
CUST2354,Customer_1354,Female,Bangalore,Home Office
CUST2355,Customer_1355,Female,Chennai,Home Office
CUST2356,Customer_1356,Female,Delhi,Corporate
CUST2357,Customer_1357,Male,Hyderabad,Home Office
CUST2358,Customer_1358,Female,Mumbai,Consumer
CUST2359,Customer_1359,Male,Hyderabad,Consumer
CUST2360,Customer_1360,Female,Hyderabad,Home Office
CUST2361,Customer_1361,Female,Delhi,Corporate
CUST2362,Customer_1362,Male,Chennai,Home Office
CUST2363,Customer_1363,Female,Bangalore,Consumer
CUST2364,Customer_1364,Female,Hyderabad,Consumer
CUST2365,Customer_1365,Female,Chennai,Consumer
CUST2366,Customer_1366,Male,Bangalore,Home Office
CUST2367,Customer_1367,Female,Hyderabad,Consumer
CUST2368,Customer_1368,Male,Bangalore,Corporate
CUST2369,Customer_1369,Female,Chennai,Home Office
CUST2370,Customer_1370,Male,Mumbai,Home Office
CUST2371,Customer_1371,Male,Chennai,Consumer
CUST2372,Customer_1372,Female,Delhi,Consumer
CUST2373,Customer_1373,Female,Bangalore,Corporate
CUST2374,Customer_1374,Male,Mumbai,Home Office
CUST2375,Customer_1375,Male,Bangalore,Consumer
CUST2376,Customer_1376,Female,Bangalore,Corporate
CUST2377,Customer_1377,Male,Hyderabad,Consumer
CUST2378,Customer_1378,Female,Delhi,Home Office
CUST2379,Customer_1379,Female,Bangalore,Consumer
CUST2380,Customer_1380,Female,Chennai,Home Office
CUST2381,Customer_1381,Female,Chennai,Consumer
CUST2382,Customer_1382,Male,Hyderabad,Home Office
CUST2383,Customer_1383,Female,Delhi,Corporate
CUST2384,Customer_1384,Male,Delhi,Home Office
CUST2385,Customer_1385,Female,Chennai,Corporate
CUST2386,Customer_1386,Male,Mumbai,Home Office
CUST2387,Customer_1387,Female,Hyderabad,Corporate
CUST2388,Customer_1388,Male,Hyderabad,Consumer
CUST2389,Customer_1389,Male,Chennai,Home Office
CUST2390,Customer_1390,Female,Chennai,Consumer
CUST2391,Customer_1391,Female,Mumbai,Corporate
CUST2392,Customer_1392,Female,Mumbai,Home Office
CUST2393,Customer_1393,Female,Delhi,Home Office
CUST2394,Customer_1394,Male,Hyderabad,Consumer
CUST2395,Customer_1395,Female,Hyderabad,Home Office
CUST2396,Customer_1396,Male,Chennai,Home Office
CUST2397,Customer_1397,Male,Delhi,Consumer
CUST2398,Customer_1398,Female,Hyderabad,Home Office
CUST2399,Customer_1399,Male,Delhi,Consumer
CUST2400,Customer_1400,Male,Delhi,Consumer
CUST2401,Customer_1401,Male,Chennai,Consumer
CUST2402,Customer_1402,Male,Delhi,Consumer
CUST2403,Customer_1403,Female,Mumbai,Consumer
CUST2404,Customer_1404,Female,Mumbai,Corporate
CUST2405,Customer_1405,Female,Bangalore,Corporate
CUST2406,Customer_1406,Female,Chennai,Consumer
CUST2407,Customer_1407,Male,Bangalore,Corporate
CUST2408,Customer_1408,Male,Mumbai,Corporate
CUST2409,Customer_1409,Female,Bangalore,Home Office
CUST2410,Customer_1410,Female,Chennai,Consumer
CUST2411,Customer_1411,Female,Chennai,Corporate
CUST2412,Customer_1412,Male,Delhi,Home Office
CUST2413,Customer_1413,Female,Hyderabad,Home Office
CUST2414,Customer_1414,Female,Delhi,Consumer
CUST2415,Customer_1415,Female,Chennai,Consumer
CUST2416,Customer_1416,Male,Mumbai,Home Office
CUST2417,Customer_1417,Male,Mumbai,Consumer
CUST2418,Customer_1418,Male,Delhi,Consumer
CUST2419,Customer_1419,Male,Chennai,Home Office
CUST2420,Customer_1420,Male,Mumbai,Home Office
CUST2421,Customer_1421,Male,Chennai,Consumer
CUST2422,Customer_1422,Male,Mumbai,Corporate
CUST2423,Customer_1423,Male,Chennai,Consumer
CUST2424,Customer_1424,Female,Bangalore,Corporate
CUST2425,Customer_1425,Female,Chennai,Home Office
CUST2426,Customer_1426,Male,Chennai,Corporate
CUST2427,Customer_1427,Male,Delhi,Home Office
CUST2428,Customer_1428,Female,Bangalore,Consumer
CUST2429,Customer_1429,Male,Hyderabad,Consumer
CUST2430,Customer_1430,Male,Delhi,Home Office
CUST2431,Customer_1431,Male,Hyderabad,Home Office
CUST2432,Customer_1432,Female,Mumbai,Home Office
CUST2433,Customer_1433,Female,Hyderabad,Consumer
CUST2434,Customer_1434,Female,Chennai,Consumer
CUST2435,Customer_1435,Female,Hyderabad,Corporate
CUST2436,Customer_1436,Female,Delhi,Home Office
CUST2437,Customer_1437,Male,Delhi,Corporate
CUST2438,Customer_1438,Female,Hyderabad,Consumer
CUST2439,Customer_1439,Male,Delhi,Corporate
CUST2440,Customer_1440,Male,Delhi,Corporate
CUST2441,Customer_1441,Female,Hyderabad,Consumer
CUST2442,Customer_1442,Female,Bangalore,Consumer
CUST2443,Customer_1443,Male,Bangalore,Home Office
CUST2444,Customer_1444,Male,Mumbai,Corporate
CUST2445,Customer_1445,Male,Delhi,Consumer
CUST2446,Customer_1446,Female,Hyderabad,Consumer
CUST2447,Customer_1447,Female,Delhi,Corporate
CUST2448,Customer_1448,Female,Chennai,Consumer
CUST2449,Customer_1449,Female,Delhi,Home Office
CUST2450,Customer_1450,Female,Delhi,Home Office
CUST2451,Customer_1451,Male,Bangalore,Corporate
CUST2452,Customer_1452,Female,Hyderabad,Home Office
CUST2453,Customer_1453,Male,Delhi,Consumer
CUST2454,Customer_1454,Male,Bangalore,Consumer
CUST2455,Customer_1455,Male,Mumbai,Consumer
CUST2456,Customer_1456,Female,Bangalore,Consumer
CUST2457,Customer_1457,Female,Bangalore,Corporate
CUST2458,Customer_1458,Female,Bangalore,Home Office
CUST2459,Customer_1459,Male,Delhi,Home Office
CUST2460,Customer_1460,Male,Delhi,Consumer
CUST2461,Customer_1461,Male,Mumbai,Corporate
CUST2462,Customer_1462,Male,Chennai,Consumer
CUST2463,Customer_1463,Male,Chennai,Consumer
CUST2464,Customer_1464,Male,Chennai,Corporate
CUST2465,Customer_1465,Female,Mumbai,Corporate
CUST2466,Customer_1466,Female,Chennai,Consumer
CUST2467,Customer_1467,Female,Chennai,Home Office
CUST2468,Customer_1468,Female,Bangalore,Consumer
CUST2469,Customer_1469,Male,Delhi,Home Office
CUST2470,Customer_1470,Male,Delhi,Home Office
CUST2471,Customer_1471,Female,Bangalore,Corporate
CUST2472,Customer_1472,Male,Bangalore,Corporate
CUST2473,Customer_1473,Female,Bangalore,Consumer
CUST2474,Customer_1474,Female,Delhi,Home Office
CUST2475,Customer_1475,Female,Chennai,Home Office
CUST2476,Customer_1476,Male,Bangalore,Consumer
CUST2477,Customer_1477,Female,Mumbai,Consumer
CUST2478,Customer_1478,Female,Bangalore,Consumer
CUST2479,Customer_1479,Female,Hyderabad,Corporate
CUST2480,Customer_1480,Male,Bangalore,Consumer
CUST2481,Customer_1481,Male,Delhi,Consumer
CUST2482,Customer_1482,Female,Bangalore,Home Office
CUST2483,Customer_1483,Male,Hyderabad,Consumer
CUST2484,Customer_1484,Male,Mumbai,Home Office
CUST2485,Customer_1485,Male,Chennai,Home Office
CUST2486,Customer_1486,Male,Bangalore,Corporate
CUST2487,Customer_1487,Male,Hyderabad,Consumer
CUST2488,Customer_1488,Male,Hyderabad,Consumer
CUST2489,Customer_1489,Male,Mumbai,Home Office
CUST2490,Customer_1490,Male,Delhi,Corporate
CUST2491,Customer_1491,Male,Bangalore,Corporate
CUST2492,Customer_1492,Male,Hyderabad,Consumer
CUST2493,Customer_1493,Female,Mumbai,Home Office
CUST2494,Customer_1494,Female,Chennai,Consumer
CUST2495,Customer_1495,Male,Hyderabad,Consumer
CUST2496,Customer_1496,Female,Mumbai,Consumer
CUST2497,Customer_1497,Female,Delhi,Consumer
CUST2498,Customer_1498,Male,Delhi,Home Office
CUST2499,Customer_1499,Male,Hyderabad,Corporate
CUST2500,Customer_1500,Male,Hyderabad,Consumer
CUST2501,Customer_1501,Female,Bangalore,Consumer
CUST2502,Customer_1502,Female,Mumbai,Consumer
CUST2503,Customer_1503,Male,Hyderabad,Consumer
CUST2504,Customer_1504,Male,Bangalore,Corporate
CUST2505,Customer_1505,Male,Bangalore,Corporate
CUST2506,Customer_1506,Female,Hyderabad,Corporate
CUST2507,Customer_1507,Female,Delhi,Corporate
CUST2508,Customer_1508,Female,Mumbai,Consumer
CUST2509,Customer_1509,Female,Mumbai,Home Office
CUST2510,Customer_1510,Male,Delhi,Corporate
CUST2511,Customer_1511,Male,Hyderabad,Corporate
CUST2512,Customer_1512,Male,Mumbai,Consumer
CUST2513,Customer_1513,Male,Hyderabad,Consumer
CUST2514,Customer_1514,Female,Hyderabad,Consumer
CUST2515,Customer_1515,Female,Bangalore,Consumer
CUST2516,Customer_1516,Male,Delhi,Home Office
CUST2517,Customer_1517,Male,Hyderabad,Home Office
CUST2518,Customer_1518,Female,Chennai,Corporate
CUST2519,Customer_1519,Male,Delhi,Home Office
CUST2520,Customer_1520,Female,Mumbai,Corporate
CUST2521,Customer_1521,Male,Bangalore,Corporate
CUST2522,Customer_1522,Male,Mumbai,Home Office
CUST2523,Customer_1523,Male,Mumbai,Corporate
CUST2524,Customer_1524,Male,Delhi,Consumer
CUST2525,Customer_1525,Male,Mumbai,Corporate
CUST2526,Customer_1526,Male,Hyderabad,Consumer
CUST2527,Customer_1527,Male,Mumbai,Home Office
CUST2528,Customer_1528,Female,Bangalore,Home Office
CUST2529,Customer_1529,Female,Bangalore,Corporate
CUST2530,Customer_1530,Female,Chennai,Consumer
CUST2531,Customer_1531,Female,Bangalore,Corporate
CUST2532,Customer_1532,Female,Mumbai,Home Office
CUST2533,Customer_1533,Male,Bangalore,Corporate
CUST2534,Customer_1534,Male,Delhi,Corporate
CUST2535,Customer_1535,Female,Bangalore,Consumer
CUST2536,Customer_1536,Male,Hyderabad,Home Office
CUST2537,Customer_1537,Female,Delhi,Corporate
CUST2538,Customer_1538,Female,Chennai,Consumer
CUST2539,Customer_1539,Male,Hyderabad,Corporate
CUST2540,Customer_1540,Male,Mumbai,Consumer
CUST2541,Customer_1541,Male,Mumbai,Consumer
CUST2542,Customer_1542,Female,Mumbai,Corporate
CUST2543,Customer_1543,Male,Hyderabad,Home Office
CUST2544,Customer_1544,Female,Hyderabad,Home Office
CUST2545,Customer_1545,Female,Hyderabad,Consumer
CUST2546,Customer_1546,Female,Delhi,Home Office
CUST2547,Customer_1547,Male,Delhi,Consumer
CUST2548,Customer_1548,Male,Mumbai,Home Office
CUST2549,Customer_1549,Female,Bangalore,Corporate
CUST2550,Customer_1550,Male,Mumbai,Home Office
CUST2551,Customer_1551,Male,Chennai,Consumer
CUST2552,Customer_1552,Male,Delhi,Consumer
CUST2553,Customer_1553,Female,Hyderabad,Home Office
CUST2554,Customer_1554,Female,Delhi,Corporate
CUST2555,Customer_1555,Male,Hyderabad,Consumer
CUST2556,Customer_1556,Female,Chennai,Consumer
CUST2557,Customer_1557,Male,Chennai,Consumer
CUST2558,Customer_1558,Male,Delhi,Consumer
CUST2559,Customer_1559,Male,Hyderabad,Consumer
CUST2560,Customer_1560,Male,Chennai,Corporate
CUST2561,Customer_1561,Female,Mumbai,Home Office
CUST2562,Customer_1562,Female,Mumbai,Corporate
CUST2563,Customer_1563,Female,Hyderabad,Corporate
CUST2564,Customer_1564,Male,Delhi,Consumer
CUST2565,Customer_1565,Male,Chennai,Corporate
CUST2566,Customer_1566,Male,Delhi,Consumer
CUST2567,Customer_1567,Female,Mumbai,Corporate
CUST2568,Customer_1568,Male,Chennai,Consumer
CUST2569,Customer_1569,Female,Delhi,Consumer
CUST2570,Customer_1570,Female,Bangalore,Corporate
CUST2571,Customer_1571,Female,Hyderabad,Corporate
CUST2572,Customer_1572,Female,Hyderabad,Home Office
CUST2573,Customer_1573,Female,Bangalore,Home Office
CUST2574,Customer_1574,Female,Mumbai,Home Office
CUST2575,Customer_1575,Male,Chennai,Corporate
CUST2576,Customer_1576,Male,Hyderabad,Corporate
CUST2577,Customer_1577,Female,Bangalore,Consumer
CUST2578,Customer_1578,Female,Bangalore,Home Office
CUST2579,Customer_1579,Male,Mumbai,Consumer
CUST2580,Customer_1580,Female,Mumbai,Consumer
CUST2581,Customer_1581,Female,Delhi,Consumer
CUST2582,Customer_1582,Male,Hyderabad,Consumer
CUST2583,Customer_1583,Female,Delhi,Home Office
CUST2584,Customer_1584,Female,Bangalore,Consumer
CUST2585,Customer_1585,Female,Chennai,Corporate
CUST2586,Customer_1586,Male,Chennai,Corporate
CUST2587,Customer_1587,Male,Mumbai,Corporate
CUST2588,Customer_1588,Male,Chennai,Home Office
CUST2589,Customer_1589,Female,Chennai,Consumer
CUST2590,Customer_1590,Female,Chennai,Home Office
CUST2591,Customer_1591,Male,Bangalore,Consumer
CUST2592,Customer_1592,Female,Chennai,Home Office
CUST2593,Customer_1593,Female,Chennai,Home Office
CUST2594,Customer_1594,Female,Chennai,Consumer
CUST2595,Customer_1595,Female,Delhi,Home Office
CUST2596,Customer_1596,Female,Bangalore,Consumer
CUST2597,Customer_1597,Male,Mumbai,Corporate
CUST2598,Customer_1598,Female,Delhi,Corporate
CUST2599,Customer_1599,Male,Hyderabad,Corporate
CUST2600,Customer_1600,Female,Bangalore,Home Office
CUST2601,Customer_1601,Male,Bangalore,Corporate
CUST2602,Customer_1602,Female,Hyderabad,Consumer
CUST2603,Customer_1603,Male,Hyderabad,Corporate
CUST2604,Customer_1604,Female,Hyderabad,Corporate
CUST2605,Customer_1605,Male,Mumbai,Home Office
CUST2606,Customer_1606,Female,Chennai,Consumer
CUST2607,Customer_1607,Male,Bangalore,Home Office
CUST2608,Customer_1608,Female,Chennai,Home Office
CUST2609,Customer_1609,Male,Chennai,Consumer
CUST2610,Customer_1610,Male,Hyderabad,Home Office
CUST2611,Customer_1611,Female,Mumbai,Consumer
CUST2612,Customer_1612,Female,Delhi,Corporate
CUST2613,Customer_1613,Male,Mumbai,Consumer
CUST2614,Customer_1614,Female,Chennai,Consumer
CUST2615,Customer_1615,Male,Mumbai,Consumer
CUST2616,Customer_1616,Male,Hyderabad,Home Office
CUST2617,Customer_1617,Male,Delhi,Consumer
CUST2618,Customer_1618,Female,Hyderabad,Consumer
CUST2619,Customer_1619,Male,Delhi,Consumer
CUST2620,Customer_1620,Male,Chennai,Corporate
CUST2621,Customer_1621,Female,Delhi,Consumer
CUST2622,Customer_1622,Female,Delhi,Home Office
CUST2623,Customer_1623,Female,Delhi,Consumer
CUST2624,Customer_1624,Female,Mumbai,Consumer
CUST2625,Customer_1625,Male,Mumbai,Corporate
CUST2626,Customer_1626,Male,Chennai,Consumer
CUST2627,Customer_1627,Male,Delhi,Home Office
CUST2628,Customer_1628,Male,Bangalore,Consumer
CUST2629,Customer_1629,Female,Chennai,Home Office
CUST2630,Customer_1630,Male,Delhi,Corporate
CUST2631,Customer_1631,Male,Delhi,Consumer
CUST2632,Customer_1632,Female,Mumbai,Corporate
CUST2633,Customer_1633,Male,Chennai,Consumer
CUST2634,Customer_1634,Male,Delhi,Home Office
CUST2635,Customer_1635,Male,Delhi,Corporate
CUST2636,Customer_1636,Male,Chennai,Consumer
CUST2637,Customer_1637,Male,Bangalore,Home Office
CUST2638,Customer_1638,Male,Chennai,Corporate
CUST2639,Customer_1639,Female,Chennai,Consumer
CUST2640,Customer_1640,Female,Bangalore,Corporate
CUST2641,Customer_1641,Male,Chennai,Consumer
CUST2642,Customer_1642,Male,Delhi,Home Office
CUST2643,Customer_1643,Female,Chennai,Home Office
CUST2644,Customer_1644,Male,Bangalore,Corporate
CUST2645,Customer_1645,Male,Hyderabad,Corporate
CUST2646,Customer_1646,Male,Chennai,Consumer
CUST2647,Customer_1647,Female,Mumbai,Home Office
CUST2648,Customer_1648,Male,Delhi,Consumer
CUST2649,Customer_1649,Female,Delhi,Home Office
CUST2650,Customer_1650,Male,Mumbai,Corporate
CUST2651,Customer_1651,Female,Mumbai,Consumer
CUST2652,Customer_1652,Female,Chennai,Consumer
CUST2653,Customer_1653,Male,Mumbai,Home Office
CUST2654,Customer_1654,Female,Hyderabad,Home Office
CUST2655,Customer_1655,Male,Bangalore,Home Office
CUST2656,Customer_1656,Female,Mumbai,Corporate
CUST2657,Customer_1657,Male,Mumbai,Consumer
CUST2658,Customer_1658,Male,Hyderabad,Home Office
CUST2659,Customer_1659,Female,Delhi,Corporate
CUST2660,Customer_1660,Male,Delhi,Home Office
CUST2661,Customer_1661,Male,Chennai,Consumer
CUST2662,Customer_1662,Female,Hyderabad,Home Office
CUST2663,Customer_1663,Male,Bangalore,Consumer
CUST2664,Customer_1664,Male,Bangalore,Corporate
CUST2665,Customer_1665,Female,Hyderabad,Corporate
CUST2666,Customer_1666,Female,Bangalore,Home Office
CUST2667,Customer_1667,Male,Delhi,Consumer
CUST2668,Customer_1668,Male,Bangalore,Consumer
CUST2669,Customer_1669,Female,Bangalore,Consumer
CUST2670,Customer_1670,Female,Hyderabad,Home Office
CUST2671,Customer_1671,Male,Hyderabad,Consumer
CUST2672,Customer_1672,Female,Bangalore,Consumer
CUST2673,Customer_1673,Male,Mumbai,Consumer
CUST2674,Customer_1674,Male,Hyderabad,Consumer
CUST2675,Customer_1675,Male,Chennai,Home Office
CUST2676,Customer_1676,Male,Chennai,Home Office
CUST2677,Customer_1677,Male,Delhi,Consumer
CUST2678,Customer_1678,Female,Bangalore,Consumer
CUST2679,Customer_1679,Female,Mumbai,Corporate
CUST2680,Customer_1680,Female,Delhi,Corporate
CUST2681,Customer_1681,Female,Bangalore,Consumer
CUST2682,Customer_1682,Male,Hyderabad,Consumer
CUST2683,Customer_1683,Male,Chennai,Corporate
CUST2684,Customer_1684,Male,Mumbai,Corporate
CUST2685,Customer_1685,Male,Chennai,Consumer
CUST2686,Customer_1686,Female,Hyderabad,Home Office
CUST2687,Customer_1687,Male,Bangalore,Home Office
CUST2688,Customer_1688,Male,Hyderabad,Consumer
CUST2689,Customer_1689,Female,Hyderabad,Consumer
CUST2690,Customer_1690,Female,Chennai,Corporate
CUST2691,Customer_1691,Female,Mumbai,Corporate
CUST2692,Customer_1692,Female,Hyderabad,Home Office
CUST2693,Customer_1693,Male,Chennai,Consumer
CUST2694,Customer_1694,Male,Mumbai,Corporate
CUST2695,Customer_1695,Female,Bangalore,Home Office
CUST2696,Customer_1696,Male,Bangalore,Home Office
CUST2697,Customer_1697,Male,Delhi,Home Office
CUST2698,Customer_1698,Male,Chennai,Corporate
CUST2699,Customer_1699,Female,Mumbai,Corporate
CUST2700,Customer_1700,Male,Hyderabad,Consumer
CUST2701,Customer_1701,Female,Bangalore,Consumer
CUST2702,Customer_1702,Male,Mumbai,Home Office
CUST2703,Customer_1703,Male,Chennai,Home Office
CUST2704,Customer_1704,Male,Delhi,Corporate
CUST2705,Customer_1705,Female,Bangalore,Corporate
CUST2706,Customer_1706,Male,Mumbai,Consumer
CUST2707,Customer_1707,Female,Mumbai,Consumer
CUST2708,Customer_1708,Female,Mumbai,Consumer
CUST2709,Customer_1709,Female,Chennai,Corporate
CUST2710,Customer_1710,Male,Chennai,Home Office
CUST2711,Customer_1711,Male,Chennai,Consumer
CUST2712,Customer_1712,Male,Hyderabad,Consumer
CUST2713,Customer_1713,Male,Mumbai,Corporate
CUST2714,Customer_1714,Female,Bangalore,Consumer
CUST2715,Customer_1715,Female,Chennai,Home Office
CUST2716,Customer_1716,Female,Chennai,Corporate
CUST2717,Customer_1717,Male,Mumbai,Consumer
CUST2718,Customer_1718,Female,Chennai,Consumer
CUST2719,Customer_1719,Male,Hyderabad,Corporate
CUST2720,Customer_1720,Female,Hyderabad,Corporate
CUST2721,Customer_1721,Male,Chennai,Consumer
CUST2722,Customer_1722,Male,Mumbai,Home Office
CUST2723,Customer_1723,Female,Mumbai,Corporate
CUST2724,Customer_1724,Female,Mumbai,Home Office
